1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,34. CHEMICAL
2021,07036GLFLL2600M,1.10E+11,GULF OIL LP LINDEN TERMINAL,2600 MARSHES DOCK RD,LINDEN,UNION,NJ,7036,"1,2,4-Trimethylbenzene"
2021,08096GLFLL920KI,1.10E+11,GULF OIL LP WOODBURY TERMINAL,920 KINGS HWY,THOROFARE,GLOUCESTER,NJ,8086,Ethylbenzene
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,Cumene
2021,07662LLNFN271MA,1.10E+11,ARROW FASTENER CO,271 MAYHILL ST,SADDLE BROOK,BERGEN,NJ,7663,Lead
2021,08302WHTWV7RSEN,1.10E+11,WWF OPERATING CO LLC,70 ROSENHAYN AVE,BRIDGETON,CUMBERLAND,NJ,8302,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,08352NTLRF661KE,1.10E+11,NATIONAL REFRIGERANTS INC.,661 KENYON AVE,ROSENHAYN,CUMBERLAND,NJ,8352,Chlorodifluoromethane (HCFC-22)
2021,08869RTHDGROUTE,1.10E+11,ORTHO-CLINICAL DIAGNOSTICS,1001 US RT 202,RARITAN,SOMERSET,NJ,8869,Methanol
2021,08014PGCRPRTE13,1.10E+11,LOGAN GENERATING CO LP,76 ROUTE 130,SWEDESBORO,GLOUCESTER,NJ,8085,Lead compounds
2021,07036CNCPHFTFSW,1.10E+11,PHILLIPS 66 CO TREMLEY POINT TERMINAL,FOOT OF S WOOD AVE,LINDEN,UNION,NJ,7036,Ethylbenzene
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,Molybdenum trioxide
2021,07032WNSCRNEWAR,1.10E+11,OWENS CORNING ROOFING & ASPHALT LLC,1249 NEWARK TURNPIKE,KEARNY,HUDSON,NJ,7032,Copper compounds
2021,07077SHLLL111ST,1.10E+11,SEWAREN TERMINAL,111 STATE ST,SEWAREN,MIDDLESEX,NJ,7077,Cumene
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,Xylene (mixed isomers)
2021,07033SYNRY209NM,1.10E+11,SYNRAY CORP,209 N MICHIGAN AVE,KENILWORTH,UNION,NJ,7033,Methyl isobutyl ketone
2021,08066JHNSN2001A,1.10E+11,JOHNSON MATTHEY,2001 NOLTE DR,WEST DEPTFORD,GLOUCESTER,NJ,8066,Nitric acid
2021,07064NTDST300MA,1.10E+11,US GYPSUM CO,300 MARKLEY ST,PORT READING,MIDDLESEX,NJ,7064,Mercury  And Mercury Compounds
2021,07036SFTYK1200S,1.10E+11,SAFETY-KLEEN SYSTEMS INC,1200 SYLVAN ST,LINDEN,UNION,NJ,7036,Xylene (mixed isomers)
2021,07077SHLLL111ST,1.10E+11,SEWAREN TERMINAL,111 STATE ST,SEWAREN,MIDDLESEX,NJ,7077,Naphthalene
2021,0864WPHNRY2FARG,1.10E+11,EP HENRY,2 FARGO BLVD,FORT DIX,BURLINGTON,NJ,8640,Lead  And Lead Compounds
2021,07036XXNCH1400P,1.10E+11,INFINEUM USA LP-BAYWAY CHEMICAL PLANT,CORNER OF PARK & BRUNSWICK AVENUES,LINDEN,UNION,NJ,7036,sec-Butyl alcohol
2021,0707WDVNCD4PATE,1.10E+11,ADVANCED POLYMER INC.,400 PATERSON PLANK RD,CARLSTADT,BERGEN,NJ,7072,"2-Propenoic acid, 2-methyl-, octadecyl ester, polymer with 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-heneicosafluorododecyl 2-propenoate, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl 2-propenoate and 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-pentacosafluorotetradecyl 2-propenoate"
2021,08067THBFGUSROU,1.10E+11,LUBRIZOL CORP,76 PORCUPINE RD,PEDRICKTOWN,SALEM,NJ,8067,Acrylic acid
2021,07657CLRTP101RA,1.10E+11,COLORITE POLYMERS,101 RAILROAD AVE,RIDGEFIELD,BERGEN,NJ,7657,Di(2-ethylhexyl) phthalate
2021,08070GNSCHINDUS,1.10E+11,SIEGFRIED USA LLC,33 INDUSTRIAL PARK RD,PENNSVILLE,SALEM,NJ,8070,Toluene
2021,0851WRLPHC86GLD,1.10E+11,RALPH CLAYTON & SONS,86 GOLDMAN DR,COOKSTOWN,BURLINGTON,NJ,8511,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,08086GRLCK700MI,1.10E+11,GLACIER GARLOCK BEARINGS LLC,700 MID ATLANTIC PKWY,THOROFARE,GLOUCESTER,NJ,8086,Lead
2021,07643SCNTF49IND,1.10E+11,SCIENTIFIC DESIGN CO INC,49 IND US TRIAL AVE,LITTLE FERRY,BERGEN,NJ,7643,Silver
2021,08057MRCNB105WG,1.10E+11,AMERICAN BILTRITE INC.,105 WHITTENDALE DR,MOORESTOWN,BURLINGTON,NJ,8057,Toluene
2021,08066MBLLCBILLI,1.10E+11,PAULSBORO REFINING CO LLC,800 BILLINGSPORT RD,PAULSBORO,GLOUCESTER,NJ,8066,Methanol
2021,08873WMZNS39BEL,1.10E+11,RUST-OLEUM CORP,173 BELMONT DR,SOMERSET,SOMERSET,NJ,8873,Zinc compounds
2021,07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,Dibutyl phthalate
2021,08619MNVLLATLAN,1.10E+11,JOHNS MANVILLE,437 N GROVE ST,BERLIN,CAMDEN,NJ,8009,Mercury compounds
2021,08066MBLLCBILLI,1.10E+11,PAULSBORO REFINING CO LLC,800 BILLINGSPORT RD,PAULSBORO,GLOUCESTER,NJ,8066,Lead  And Lead Compounds
2021,07001PRDSL211RA,1.10E+11,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,Ethylene glycol
2021,07420RRWGRTHIRD,1.10E+11,ARROW SHED LLC,1 THIRD AVE,HASKELL,PASSAIC,NJ,7420,Certain glycol ethers
2021,08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,N-Methyl-2-pyrrolidone
2021,07728FRSTB250HA,1.10E+11,PRESTONE PRODUCTS CORP,250 HALLS MILL RD,FREEHOLD,MONMOUTH,NJ,7728,Methanol
2021,08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,Acetonitrile
2021,07430HWMDC300CO,1.10E+11,STRYKER ORTHOPAEDICS,300 COMMERCE CT,MAHWAH,BERGEN,NJ,7430,Cobalt
2021,07105NWRKT909DE,1.10E+11,SHELL OIL PRODUCTS US NEWARK TERMINAL,909 DELANCY ST,NEWARK,ESSEX,NJ,7105,"1,2,4-Trimethylbenzene"
2021,07071PLYRT624SC,1.10E+11,POLYURETHANE SPECIALTIES CO.IN C.,624 SCHUYLER AVE,LYNDHURST,BERGEN,NJ,7071,Toluene
2021,07310STRNC265CB,1.10E+11,BROADWAY,265 BROADWAY,JERSEY CITY,HUDSON,NJ,7310,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,Benzene
2021,07105NWRKT909DE,1.10E+11,SHELL OIL PRODUCTS US NEWARK TERMINAL,909 DELANCY ST,NEWARK,ESSEX,NJ,7105,Ethylbenzene
2021,07080MTZMT3900S,1.10E+11,AMES ADVANCED MATERIALS CORP,3900 S CLINTON AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,Nitric acid
2021,08873WMZNS39BEL,1.10E+11,RUST-OLEUM CORP,173 BELMONT DR,SOMERSET,SOMERSET,NJ,8873,Ammonia
2021,07206CYCLC217SF,1.10E+11,CYCLE CHEM INC.,217 S FIRST ST,ELIZABETH,UNION,NJ,7206,Copper compounds
2021,08810RCHMN1CHRI,1.10E+11,RICHMOND FOUNDRY LLC,1 CHRIS CT,DAYTON,MIDDLESEX,NJ,8810,Lead
2021,08065RMTKN701PU,1.10E+11,ARMOTEK INDUSTRIES INC,1 ROTO AVE,PALMYRA,BURLINGTON,NJ,8065,Copper  And Copper Compounds
2021,07105BNJMN134LI,1.10E+11,BENJAMIN MOORE & CO-NEWARK,134 LISTER AVE,NEWARK,ESSEX,NJ,7105,Mercury
2021,07015SWPCT1CLIF,1.10E+11,SWEPCO TUBE LLC,1 CLIFTON BLVD,CLIFTON,PASSAIC,NJ,7011,Nickel
2021,08067THGNCUSRTE,1.10E+11,MEXICHEM SPECIALTY RESINS INC,76 PORCUPINE RD - PO BOX 420,PEDRICKTOWN,SALEM,NJ,8067,Vinyl chloride
2021,08077KLSTR1050T,1.10E+11,ACTEGA N.A. INC,1050 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,Certain glycol ethers
2021,0703WDPNTD14PAR,1.10E+11,VEOLIA - MORSES MILL,1400 PARK AVE,LINDEN,UNION,NJ,7036,Hydrogen sulfide
2021,07008SHLND350RO,1.10E+11,UNIVAR SOLUTIONS USA INC. - CARTERET,350 ROOSEVELT AVE,CARTERET,MIDDLESEX,NJ,7008,Styrene
2021,0802WCHMRS67CAN,1.10E+11,CHEMOURS CHAMBERS WORKS,67 CANAL ROAD,DEEPWATER,SALEM,NJ,8023,Perfluorooctyl iodide
2021,07095LCNBL11CRA,1.10E+11,GENTEK BUILDING PRODUCTS,11 CRAGWOOD RD,AVENEL,MIDDLESEX,NJ,7001,Manganese compounds
2021,07077SHLLL111ST,1.10E+11,SEWAREN TERMINAL,111 STATE ST,SEWAREN,MIDDLESEX,NJ,7077,Anthracene
2021,08818HBFLL59BRU,1.10E+11,H.B. FULLER CO,59 BRUNSWICK AVE,EDISON,MIDDLESEX,NJ,8817,Manganese compounds
2021,0850WLLNTW165CU,1.10E+11,ALLENTOWN LLC,165 COUNTY ROAD 526,ALLENTOWN,MONMOUTH,NJ,8501,Manganese
2021,0708WKBPRD234ST,1.10E+11,KOBO PRODUCTS INC.,234 ST NICHOLAS AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,Zinc compounds
2021,0808WMPXXX2155H,1.10E+11,MAPEI,2155 HIGH HILL RD,SWEDESBORO,GLOUCESTER,NJ,8085,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,07072PTTRS6INDU,1.10E+11,POTTERS INDUSTRIES LLC,600 IND US TRIAL RD,CARLSTADT,BERGEN,NJ,7072,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,0708WBNKRS164NE,1.10E+11,BANKER STEEL NEW JERSEY,1640 NEW MARKET AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,Nickel
2021,07201GDNVTNAVED,1.10E+11,ALLIED AVIATION SERVICE CO OF NEW JERSEY INC,BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIR,ELIZABETH,ESSEX,NJ,7201,Naphthalene
2021,08014PGCRPRTE13,1.10E+11,LOGAN GENERATING CO LP,76 ROUTE 130,SWEDESBORO,GLOUCESTER,NJ,8085,Barium compounds (except for barium sulfate (CAS No. 7727-43-7))
2021,07036XXNCH1400P,1.10E+11,INFINEUM USA LP-BAYWAY CHEMICAL PLANT,CORNER OF PARK & BRUNSWICK AVENUES,LINDEN,UNION,NJ,7036,Maleic anhydride
2021,08069CRNYS500SH,1.10E+11,CHAMBERS COGENERATION LP,500 SHELL RD,PENNS GROVE,SALEM,NJ,8069,Naphthalene
2021,08854ZGLRC600PR,1.10E+11,ZIEGLER CHEMICAL & MINERAL CORP,600 PROSPECT AVE,PISCATAWAY,MIDDLESEX,NJ,8854,"Benzo[g,h,i]perylene"
2021,07206CYCLC217SF,1.10E+11,CYCLE CHEM INC.,217 S FIRST ST,ELIZABETH,UNION,NJ,7206,Perfluorooctane sulfonic acid
2021,07936FRTZSMERRY,1.10E+11,GIVAUDAN FLAVORS CORP,245 MERRY LN,EAST HANOVER,MORRIS,NJ,7936,Methanol
2021,07072PNTCH117MO,1.10E+11,PAN TECHNOLOGY,117 MOONACHIE AVE,CARLSTADT,BERGEN,NJ,7072,Methyl isobutyl ketone
2021,07008SHLND350RO,1.10E+11,UNIVAR SOLUTIONS USA INC. - CARTERET,350 ROOSEVELT AVE,CARTERET,MIDDLESEX,NJ,7008,Xylene (mixed isomers)
2021,08077KLSTR1050T,1.10E+11,ACTEGA N.A. INC,1050 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,Ammonia
2021,08302LNNDS443SE,1.10E+11,ARDAGH GLASS INC,443 S EAST AVE,BRIDGETON,CUMBERLAND,NJ,8302,Lead compounds
2021,08086PNNWLCROWN,1.10E+11,SOLVAY SPECIALTY POLYMERS USA LLC,10 LEONARD LN,THOROFARE,GLOUCESTER,NJ,8086,"1-Chloro-1,1-difluoroethane (HCFC-142b)"
2021,08861VSMBY1190A,1.10E+11,V&S AMBOY GALVANIZING LLC,1190 AMBOY AVE,PERTH AMBOY,MIDDLESEX,NJ,8861,Lead
2021,08066DPNCX2000N,1.10E+11,BOSTIK INC,2000 NOLTE DR,PAULSBORO,GLOUCESTER,NJ,8066,Lithium carbonate
2021,0885WNTNLM151LD,1.10E+11,NATIONAL MANUFACTURING CO. INC.,151 OLD NEW BRUNSWICK RD,PISCATAWAY,MIDDLESEX,NJ,8854,1-Bromopropane
2021,07006CNSTN17COM,1.10E+11,CONSTANT SERVICES INC,17 COMMERCE RD,FAIRFIELD,ESSEX,NJ,7004,Methyl isobutyl ketone
2021,08854ZGLRC600PR,1.10E+11,ZIEGLER CHEMICAL & MINERAL CORP,600 PROSPECT AVE,PISCATAWAY,MIDDLESEX,NJ,8854,Polycyclic aromatic compounds
2021,07036GLFLL2600M,1.10E+11,GULF OIL LP LINDEN TERMINAL,2600 MARSHES DOCK RD,LINDEN,UNION,NJ,7036,Toluene
2021,08103DMTRN1101S,1.10E+11,GEORGIA-PACIFIC GYPSUM LLC,1101 S FRONT ST,CAMDEN,CAMDEN,NJ,8103,Lead compounds
2021,08829CSTML3WASH,1.10E+11,CUSTOM ALLOY CORP,3 WASHINGTON AVE,HIGH BRIDGE,HUNTERDON,NJ,8829,Manganese
2021,08037MRCNGRT54S,1.10E+11,AMERICAN GALVANIZING CO,1919 12TH STREET RT 54,FOLSOM,ATLANTIC,NJ,8094,Zinc compounds
2021,08030KCHPTKINGW,1.10E+11,BKEP MATERIALS LLC -- GLOUCESTER CITY,KING ST. & JERSEY AVENUE,GLOUCESTER CITY,CAMDEN,NJ,8030,Polycyclic aromatic compounds
2021,08854ZGLRC600PR,1.10E+11,ZIEGLER CHEMICAL & MINERAL CORP,600 PROSPECT AVE,PISCATAWAY,MIDDLESEX,NJ,8854,"1,2,4-Trimethylbenzene"
2021,08876GBSNT100AS,1.10E+11,RATHGIBSON NORTH BRANCH,100 ASPEN HILL RD,NORTH BRANCH,SOMERSET,NJ,8876,Copper
2021,07077SHLLL111ST,1.10E+11,SEWAREN TERMINAL,111 STATE ST,SEWAREN,MIDDLESEX,NJ,7077,"Benzo[g,h,i]perylene"
2021,07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,Butyl acrylate
2021,07008XFRDS600MI,1.10E+11,BRUKER OST LLC,600 MILIK ST,CARTERET,MIDDLESEX,NJ,7008,Methanol
2021,08215CNYCHRT563,1.10E+11,VIKING YACHT CO - MULLICA,2713 GREEN BANK RD,EGG HARBOR CITY,ATLANTIC,NJ,8215,Styrene
2021,07513KNTCX959MA,1.10E+11,OKONITE CO INC,959 MARKET ST,PATERSON,PASSAIC,NJ,7513,Copper
2021,08066MBLLCBILLI,1.10E+11,PAULSBORO REFINING CO LLC,800 BILLINGSPORT RD,PAULSBORO,GLOUCESTER,NJ,8066,Ethylbenzene
2021,08502LHNFNROUTE,1.10E+11,RB MANUFACTURING LLC,799 RT 206 & HILLSBOROUGH RD,HILLSBOROUGH,SOMERSET,NJ,8844,Certain glycol ethers
2021,07036CNCPHFTFSW,1.10E+11,PHILLIPS 66 CO TREMLEY POINT TERMINAL,FOOT OF S WOOD AVE,LINDEN,UNION,NJ,7036,Naphthalene
2021,07077SHLLL111ST,1.10E+11,SEWAREN TERMINAL,111 STATE ST,SEWAREN,MIDDLESEX,NJ,7077,Toluene
2021,08066MBLLCBILLI,1.10E+11,PAULSBORO REFINING CO LLC,800 BILLINGSPORT RD,PAULSBORO,GLOUCESTER,NJ,8066,Diethanolamine
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,"Benzo[g,h,i]perylene"
2021,08875RTRCL187DA,1.10E+11,ROTOR CLIP CO INC,187 DAVIDSON AVE,SOMERSET,SOMERSET,NJ,8873,Sodium nitrite
2021,08016GLDBN1818R,1.10E+11,GOLD BOND BUILDING PRODUCTS  - BURLINGTON,1818 RIVER RD,BURLINGTON,BURLINGTON,NJ,8016,Lead compounds
2021,08077KLSTR1050T,1.10E+11,ACTEGA N.A. INC,1050 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,Ethylene glycol
2021,07501PSSCC2836P,1.10E+11,ROYCE ASSOCIATES LP PASSAIC COLOR CHEMICAL CO DIV,28-36 PATERSON STREET,PATERSON,PASSAIC,NJ,7501,Aniline
2021,07080TYCNC690MO,1.10E+11,KOBO PRODUCTS INC,690 MONTROSE AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,Zinc compounds
2021,0796WCNTYC145RI,1.10E+11,COUNTY CONCRETE CORP. - MORRISTOWN FACILITY,145 RIDGEDALE AVE,MORRISTOWN,MORRIS,NJ,7960,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,"1,2,4-Trimethylbenzene"
2021,08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,Pyridine
2021,07114CHMFL92896,1.10E+11,CHEM FLUER/FIRMENICH INC,150 FIRMENICH WAY,NEWARK,ESSEX,NJ,7114,Propionaldehyde
2021,07509CSTML932MA,1.10E+11,MICROSEAL INC,610 E 36TH ST,PATERSON,PASSAIC,NJ,7513,Toluene
2021,08818MTXCR970NE,1.10E+11,METAL TEXTILES CORP,970 NEW DURHAM RD,EDISON,MIDDLESEX,NJ,8818,Chromium
2021,0708WKBPRD3474S,1.10E+11,KOBO PRODUCTS INC.,3474 S CLINTON AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,Zinc compounds
2021,08066JHNSN2001A,1.10E+11,JOHNSON MATTHEY,2001 NOLTE DR,WEST DEPTFORD,GLOUCESTER,NJ,8066,Mercury
2021,07105NWRKT909DE,1.10E+11,SHELL OIL PRODUCTS US NEWARK TERMINAL,909 DELANCY ST,NEWARK,ESSEX,NJ,7105,n-Hexane
2021,08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,Methanol
2021,08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,Certain glycol ethers
2021,08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,Nitric acid
2021,08014MNSNTROUTE,1.10E+11,VALTRIS SPECIALTY CHEMICALS-DELAWARE RIVER PLANT,170 RT 130 S,BRIDGEPORT,GLOUCESTER,NJ,8014,Chlorine
2021,08066SVWLC4PARA,1.10E+11,CPI OPERATIONS LLC,4 PARADISE RD,PAULSBORO,GLOUCESTER,NJ,8066,n-Hexane
2021,07801HWMTCROYST,1.10E+11,HOWMET CASTINGS & SERVICES-CASTING DIV,9 ROY ST,DOVER,MORRIS,NJ,7801,Nickel
2021,08701CHRCH800AI,1.10E+11,CHURCH & DWIGHT CO. INC.,800 AIRPORT RD.,LAKEWOOD,OCEAN,NJ,8701,Certain glycol ethers
2021,07036XXNCH1400P,1.10E+11,INFINEUM USA LP-BAYWAY CHEMICAL PLANT,CORNER OF PARK & BRUNSWICK AVENUES,LINDEN,UNION,NJ,7036,Phenol
2021,08865JTBKR600NO,1.10E+11,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,Catechol
2021,07823HFFMN206RO,1.10E+11,DSM NUTRITIONAL PRODUCTS LLC,205 MACKS ISLAND DR,BELVIDERE,WARREN,NJ,7823,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,08066JHNSN2001A,1.10E+11,JOHNSON MATTHEY,2001 NOLTE DR,WEST DEPTFORD,GLOUCESTER,NJ,8066,Toluene
2021,08872NWJRSNORTH,1.10E+11,CMC STEEL NEW JERSEY,N CROSSMAN RD,SAYREVILLE,MIDDLESEX,NJ,8872,Mercury  And Mercury Compounds
2021,07657BRGNGVICTO,1.10E+11,BERGEN GENERATING STATION,VICTORIA TERRACE,RIDGEFIELD,BERGEN,NJ,7657,Ammonia
2021,07840TDMDL36NEW,1.10E+11,MODULAR POWER SYSTEMS DIV OF TDI,36 NEWBURGH RD,HACKETTSTOWN,MORRIS,NJ,7840,Lead
2021,08066JHNSN2001A,1.10E+11,JOHNSON MATTHEY,2001 NOLTE DR,WEST DEPTFORD,GLOUCESTER,NJ,8066,Hydrazine
2021,07866MCWLL1948F,1.10E+11,MCWILLIAMS FORGE CO,387 FRANKLIN AVE,ROCKAWAY,MORRIS,NJ,7866,Chromium
2021,0764WDXPNT18MIL,1.10E+11,ALBI PROTECTIVE COATINGS LLC,18 MILL ST,LODI,BERGEN,NJ,7644,Xylene (mixed isomers)
2021,07073DBSCHUNION,1.10E+11,DIAMOND CHEMICAL CO. INC.,UNION AVE & DUBOIS ST,EAST RUTHERFORD,BERGEN,NJ,7073,Methanol
2021,07105NWRKT909DE,1.10E+11,SHELL OIL PRODUCTS US NEWARK TERMINAL,909 DELANCY ST,NEWARK,ESSEX,NJ,7105,Benzene
2021,08066MBLLCBILLI,1.10E+11,PAULSBORO REFINING CO LLC,800 BILLINGSPORT RD,PAULSBORO,GLOUCESTER,NJ,8066,Naphthalene
2021,08628RLLRBSULLI,1.10E+11,ROLLER BEARING CO. OF AMERICA,400 SULLIVAN WAY,WEST TRENTON,MERCER,NJ,8628,Chromium
2021,08872NWJRSNORTH,1.10E+11,CMC STEEL NEW JERSEY,N CROSSMAN RD,SAYREVILLE,MIDDLESEX,NJ,8872,Zinc compounds
2021,07410FSHRS1REAG,1.10E+11,FISHER SCIENTIFIC CO L.L. C.,1 REAGENT LN,FAIR LAWN,BERGEN,NJ,7410,Dichloromethane
2021,07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,n-Hexane
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,Propylene
2021,08073NDCTT10IND,1.10E+11,INDUCTOTHERM CORP.,10 INDEL AVE,RANCOCAS,BURLINGTON,NJ,8073,Copper
2021,07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,"1,2,4-Trimethylbenzene"
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,Antimony compounds
2021,07607STPNC100WH,1.10E+11,STEPAN CO MAYWOOD,100 W HUNTER AVE,MAYWOOD,BERGEN,NJ,7607,Diethanolamine
2021,07015SWPCT1CLIF,1.10E+11,SWEPCO TUBE LLC,1 CLIFTON BLVD,CLIFTON,PASSAIC,NJ,7011,Chromium
2021,0885WSTSCR25CHE,1.10E+11,IST (USA) CORP,250 CHEESEQUAKE RD,PARLIN,MIDDLESEX,NJ,8859,"4,4'-Diaminodiphenyl ether"
2021,08067THBFGUSROU,1.10E+11,LUBRIZOL CORP,76 PORCUPINE RD,PEDRICKTOWN,SALEM,NJ,8067,N-Methylolacrylamide
2021,07105LNCHM268DO,1.10E+11,ELAN CHEMICAL CO INC,268 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,Diethyl sulfate
2021,07114CHMFL92896,1.10E+11,CHEM FLUER/FIRMENICH INC,150 FIRMENICH WAY,NEWARK,ESSEX,NJ,7114,Formaldehyde
2021,0852WHVNNJ4LAKE,1.10E+11,HOVIONE NJ FACILITY EXPANSION,40 LAKE DR,HIGHTSTOWN,MERCER,NJ,8520,Methanol
2021,07080MTZMT3900S,1.10E+11,AMES ADVANCED MATERIALS CORP,3900 S CLINTON AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,Methanol
2021,07544MNNDS76E24,1.10E+11,INDEPENDENT CHEMICAL NJ,76 E 24TH ST,PATERSON,PASSAIC,NJ,7514,Diethanolamine
2021,07866MCWLL1948F,1.10E+11,MCWILLIAMS FORGE CO,387 FRANKLIN AVE,ROCKAWAY,MORRIS,NJ,7866,Cobalt
2021,08502LHNFNROUTE,1.10E+11,RB MANUFACTURING LLC,799 RT 206 & HILLSBOROUGH RD,HILLSBOROUGH,SOMERSET,NJ,8844,Zinc compounds
2021,08865TLNTC183SI,1.10E+11,MCWANE DUCTILE-NEW JERSEY,183 SITGREAVES ST,PHILLIPSBURG,WARREN,NJ,8865,Lead  And Lead Compounds
2021,08817MRCNN135NA,1.10E+11,SILGAN CONTAINERS MANUFACTURING CORP,135 NATIONAL RD,EDISON,MIDDLESEX,NJ,8817,Methyl isobutyl ketone
2021,0704WCLNLC931RA,1.10E+11,NORTH BERGEN,9301 RAILROAD AVE,NORTH BERGEN,HUDSON,NJ,7047,Lead
2021,08817CLNLW85NAT,1.10E+11,COLONIAL WIRE & CABLE OF NEW JERSEY,85 NATIONAL RD,EDISON,MIDDLESEX,NJ,8817,Antimony  And Antimony Compounds
2021,0884WGRFFT25LDC,1.10E+11,GRIFFITH ALLIED TRUCKING PLANT,25 OLD CAMPLAIN RD,HILLSBOROUGH,SOMERSET,NJ,8844,Xylene (mixed isomers)
2021,07544MNNDS76E24,1.10E+11,INDEPENDENT CHEMICAL NJ,76 E 24TH ST,PATERSON,PASSAIC,NJ,7514,Nonylphenol Ethoxylates
2021,07080MNRLP1CLID,1.10E+11,TECHNICK PRODUCTS,1000 COOLIDGE ST,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,Diethanolamine
2021,08640SRMYH5417A,1.10E+11,JOINT BASE MCGUIRE-DIX-LAKHURST DIX AREA CANTONMENT,2404 VANDENBERG AVE,MCGUIRE AFB,BURLINGTON,NJ,8641,Lead  And Lead Compounds
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,Ethylene glycol
2021,07036SFTYK1200S,1.10E+11,SAFETY-KLEEN SYSTEMS INC,1200 SYLVAN ST,LINDEN,UNION,NJ,7036,Toluene
2021,08619THTRN2231E,1.10E+11,TRANE CO,2231 E STATE ST,TRENTON,MERCER,NJ,8619,Chromium
